place_name,place_id,categories,number,rating,address,lat,lng,photos,tourist,museum,amusement_park,natural,tour,zoo,photo_reference,photo_url
Saint Lucie County Fairgrounds,ChIJuwYjltyS3ogR5AZRXPwGpUo,"['point_of_interest', 'establishment']",698,4.4,"15601 Midway Rd, Fort Pierce, FL 34945, United States",27.3684017,-80.48529909999999,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108099066290744458553"">Melissa Trowell</a>'], 'photo_reference': 'CmRaAAAA7cV2hVlkIHtiOFhRr4GPWta9SOoUix59BBRQzQaP-4jWAasA3T9wRWbLo4e4VghNEb_lNOESy29zqutk4RW7C-lmvtJJENNMV6ynugQPF2EOzZWp-xn_xBsVHlE1Bw6ZEhAFr8U5xgiRgZzPuBHTIE4AGhTvhxtKqAt8G9fY9O5wqaTF5qwtMg', 'width': 4160}]",0,0,0,0,0,0,CmRaAAAA7cV2hVlkIHtiOFhRr4GPWta9SOoUix59BBRQzQaP-4jWAasA3T9wRWbLo4e4VghNEb_lNOESy29zqutk4RW7C-lmvtJJENNMV6ynugQPF2EOzZWp-xn_xBsVHlE1Bw6ZEhAFr8U5xgiRgZzPuBHTIE4AGhTvhxtKqAt8G9fY9O5wqaTF5qwtMg,https://lh3.googleusercontent.com/p/AF1QipPyEszmN18DBM-9F7xu6c9SpbyaDH1AZVkf0x1k=s1600-w500-h500
Sarasota Classic Car Museum,ChIJcaua29s_w4gRDNPM2UdPuCI,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",539,4.3,"5500 N Tamiami Trail, Sarasota, FL 34243, United States",27.3825,-82.5563889,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103551371208198939508"">Christian Danis</a>'], 'photo_reference': 'CmRaAAAATK1lJzxK7rttwo6mF7DmbVdaKQhfrdgpN7xr7w-VGMS2fS-9pQHLZ_qekdUBYUEdWeqwlAN7DyewFRuEitvWW6obWOfTirAhSXYNz0eeiP1hPgeMsjlakrjD6Po4pVIBEhDkage6MMB6GW-W0G7CjKG3GhSzMfrQoN--23RJ_4qsz5OmrjHxMA', 'width': 5184}]",1,1,1,0,0,0,CmRaAAAATK1lJzxK7rttwo6mF7DmbVdaKQhfrdgpN7xr7w-VGMS2fS-9pQHLZ_qekdUBYUEdWeqwlAN7DyewFRuEitvWW6obWOfTirAhSXYNz0eeiP1hPgeMsjlakrjD6Po4pVIBEhDkage6MMB6GW-W0G7CjKG3GhSzMfrQoN--23RJ_4qsz5OmrjHxMA,https://lh3.googleusercontent.com/p/AF1QipNa6fXslY2siwykP-mPQFFb8loVJMKT4m7FjQsG=s1600-w500-h500
Ca' d'Zan,ChIJpXGK53VC24gRWMneFVtK6hY,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",1096,4.7,"5401 Bay Shore Rd, Sarasota, FL 34243, United States",27.3829218,-82.56455179999999,"[{'height': 1236, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118407325345042910557"">A Google User</a>'], 'photo_reference': 'CmRaAAAAG1y88f6TwsF-rdrawpj0WKMBf_zNuu3niZ9RTTCg3f9fp__bSenWBCqnXpAEx_2e0n-wE2d1OJEGZKDfFSD8fcW-x58N9FwEoCjb4zY85qwDcrfog8fO5Zc3ExQMQu2oEhB3FqjgRBJLLQb8r4YpT-AfGhQCWNMdtRneBEZscMi7NJZ3nGkILA', 'width': 1800}]",1,1,1,0,0,0,CmRaAAAAG1y88f6TwsF-rdrawpj0WKMBf_zNuu3niZ9RTTCg3f9fp__bSenWBCqnXpAEx_2e0n-wE2d1OJEGZKDfFSD8fcW-x58N9FwEoCjb4zY85qwDcrfog8fO5Zc3ExQMQu2oEhB3FqjgRBJLLQb8r4YpT-AfGhQCWNMdtRneBEZscMi7NJZ3nGkILA,https://lh3.googleusercontent.com/p/AF1QipNm4431sF-In5sQcAh4dF33YxugW8aUYYMyzJ1u=s1600-w500-h500
The John and Mable Ringling Museum of Art,ChIJ6y2dx9g_w4gRWoZIRhLk-JI,"['tourist_attraction', 'museum', 'park', 'point_of_interest', 'establishment']",3489,4.7,"5401 Bay Shore Rd, Sarasota, FL 34243, United States",27.383134100000003,-82.5594402,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100881711569325658446"">Aracelis Carbonell</a>'], 'photo_reference': 'CmRaAAAAPID6BSeIxhQ0JkZWCvXTrqcz6rg7yGE9zB42wO1HmLbUaW771z3uAuUp9EKUBJ7RUemZZPLUIe-YRF-rQscPGrhiLw11vce6PT3qZOncxGnuyQvWbA3XobCVi5lzTPy0EhCGfh5V73WCrWmJvZT1WBAeGhQOLviCcbpd4kcL9P-Gl0t11SChlA', 'width': 4032}]",1,1,1,1,0,0,CmRaAAAAPID6BSeIxhQ0JkZWCvXTrqcz6rg7yGE9zB42wO1HmLbUaW771z3uAuUp9EKUBJ7RUemZZPLUIe-YRF-rQscPGrhiLw11vce6PT3qZOncxGnuyQvWbA3XobCVi5lzTPy0EhCGfh5V73WCrWmJvZT1WBAeGhQOLviCcbpd4kcL9P-Gl0t11SChlA,https://lh3.googleusercontent.com/p/AF1QipO8Mv5KE18c9dyLix9v97_W3H38MjmIXpgVZ5sZ=s1600-w500-h500
Circus Museum at The Ringling,ChIJgYjmfdg_w4gR_wly0utt7B0,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",947,4.7,"5401 Bay Shore Rd, Sarasota, FL 34243, United States",27.383581300000003,-82.561483,"[{'height': 3474, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117267994447741331176"">A Google User</a>'], 'photo_reference': 'CmRaAAAAL8R1nOG3x4-ELdqyW__UDKEVHrBDomHbBSVpstfA8zD38dgeMSIfIaOgyWhjQ9HukowpLRWimkqeFXfhetFExE-uzkSochl5TO--ueFP4G1xQ54q1L-BhFy9L7ePd1RaEhDxdkEwVFzb08Vy_N0KR55tGhS3G7j8YmAdCSPFsXVTHG-hWOS4rw', 'width': 4900}]",1,1,1,0,0,0,CmRaAAAAL8R1nOG3x4-ELdqyW__UDKEVHrBDomHbBSVpstfA8zD38dgeMSIfIaOgyWhjQ9HukowpLRWimkqeFXfhetFExE-uzkSochl5TO--ueFP4G1xQ54q1L-BhFy9L7ePd1RaEhDxdkEwVFzb08Vy_N0KR55tGhS3G7j8YmAdCSPFsXVTHG-hWOS4rw,https://lh3.googleusercontent.com/p/AF1QipMZfRJQvFj9FkQwT7t62NfVpMcAWYjkw8fhhXIf=s1600-w500-h500
Tibbals Learning Center at The Ringling,ChIJKRTWX9g_w4gRk2YMbJtyfi4,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",111,4.6,"5401 Bay Shore Rd, Sarasota, FL 34243, United States",27.3837298,-82.5605084,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109918651645214122498"">Brian Bloodworth</a>'], 'photo_reference': 'CmRaAAAA0UW6abwCthJK3L_T5LbMaFpbi4j58_5fmolh3M0qTvDblW-VHtzxiNc9Ja3Glczw9kCN0mBW2IskfKwVcuWx3Mx_lOuTNKIzN1d5xwwyixi9ZVeoMg9-fE1j21uNhPs6EhBig5Ch7epcopAO-cycBl_fGhSMTB4tB6iSCfKt7Zt7eR6V4OhzcQ', 'width': 5312}]",1,1,1,0,0,0,CmRaAAAA0UW6abwCthJK3L_T5LbMaFpbi4j58_5fmolh3M0qTvDblW-VHtzxiNc9Ja3Glczw9kCN0mBW2IskfKwVcuWx3Mx_lOuTNKIzN1d5xwwyixi9ZVeoMg9-fE1j21uNhPs6EhBig5Ch7epcopAO-cycBl_fGhSMTB4tB6iSCfKt7Zt7eR6V4OhzcQ,https://lh3.googleusercontent.com/p/AF1QipP1-URfYUD7ITQsbR0TnBUGQNU-N4KDWOcrsLsC=s1600-w500-h500
Florida Maritime Museum,ChIJ8w0t_HERw4gRgIZZxXwHhaU,"['museum', 'point_of_interest', 'establishment']",109,4.6,"4415 119th St W, Cortez, FL 34215, United States",27.467751399999997,-82.6807802,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107738307016790303354"">Florida Maritime Museum-Cortez</a>'], 'photo_reference': 'CmRaAAAAOPMj1ME3HAqxby2GBvNEIgapmOlOkotelJI9Wbzk_Gtpk1MAelur4pUccgfZRcBHwhxQB5xmDXEOv8nfCVjRKtsxusK64Ys_JmTKPpWxJIdVsn7BXFBhCcdWoWqXUyQ-EhDW0jIRiNRiK1G1tdaRHWAFGhQVq92bgKCPVHZUw4WHhwz9vkurPA', 'width': 5184}]",0,1,0,0,0,0,CmRaAAAAOPMj1ME3HAqxby2GBvNEIgapmOlOkotelJI9Wbzk_Gtpk1MAelur4pUccgfZRcBHwhxQB5xmDXEOv8nfCVjRKtsxusK64Ys_JmTKPpWxJIdVsn7BXFBhCcdWoWqXUyQ-EhDW0jIRiNRiK1G1tdaRHWAFGhQVq92bgKCPVHZUw4WHhwz9vkurPA,https://lh3.googleusercontent.com/p/AF1QipOEEiZZ41LPMlHrkM9tKqs6SUk7jvAR-IMUQwqa=s1600-w500-h500
Navy UDT SEAL Museum,ChIJ9SYRmDX33ogRRxF5CC2wXDk,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",1898,4.8,"3300 N Hwy A1A, Fort Pierce, FL 34949, United States",27.495369099999998,-80.3002436,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101560690968382989898"">Mohsen Abdoun</a>'], 'photo_reference': 'CmRZAAAAlbDd3hfuV3fwOUPV9YZk33Xkker2av4t1zoJ6DsDfogrc5U05eYqCwL2d4SFjQfvWVyCiVP6qglzdtdnymGz1yH2dpyCz0FrihMigMl2ZNh5b_qxW5xgsBqEwu18QKhBEhB5YbyLIIBzF7COsDZIHG4QGhSzu44e7j8mwVR055AXhZN6iE8oWw', 'width': 4032}]",1,1,1,0,0,0,CmRZAAAAlbDd3hfuV3fwOUPV9YZk33Xkker2av4t1zoJ6DsDfogrc5U05eYqCwL2d4SFjQfvWVyCiVP6qglzdtdnymGz1yH2dpyCz0FrihMigMl2ZNh5b_qxW5xgsBqEwu18QKhBEhB5YbyLIIBzF7COsDZIHG4QGhSzu44e7j8mwVR055AXhZN6iE8oWw,https://lh3.googleusercontent.com/p/AF1QipMuFM2r-COt4Q-f2ucndgdQzO1ZZtypdwF19cE=s1600-w500-h500
Children's Museum of the Highlands,ChIJ6YEGdDhX3IgRbJ6qBxSt2zA,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",47,4.7,"219 N Ridgewood Dr, Sebring, FL 33870, United States",27.497558,-81.44090290000001,"[{'height': 3337, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116986908352229596075"">A Google User</a>'], 'photo_reference': 'CmRaAAAAwLLRyZ7sSWpMkACPLgh9Th7fTsT8RxaBK1fW3tATnNuF9aBDkZjNGabIqLZRxaC4i1TTimCU-K6kD4APsixfjZ5FnniEmHwcj8BDsAp8MJxwACre3_MhdEVvhTE9cNVPEhD54OmTZ3ARvXcEppp_BllzGhTaXcQcUV7Voyfz1sxZLu2vfJTxCQ', 'width': 5000}]",1,1,1,0,0,0,CmRaAAAAwLLRyZ7sSWpMkACPLgh9Th7fTsT8RxaBK1fW3tATnNuF9aBDkZjNGabIqLZRxaC4i1TTimCU-K6kD4APsixfjZ5FnniEmHwcj8BDsAp8MJxwACre3_MhdEVvhTE9cNVPEhD54OmTZ3ARvXcEppp_BllzGhTaXcQcUV7Voyfz1sxZLu2vfJTxCQ,https://lh3.googleusercontent.com/p/AF1QipORfiSbG3-KzN5scVdfI6okICp2NwCf8xq8dISC=s1600-w500-h500
The Bishop Museum of Science and Nature,ChIJr7ec9tEXw4gRwicCx3wfH2w,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",1160,4.6,"201 10th St W, Bradenton, FL 34205, United States",27.498245899999997,-82.5715273,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104666944088563607390"">Stephen Palm</a>'], 'photo_reference': 'CmRaAAAA2B9dqe5pJyzGR6MldRIvSOosM9yJs5NJrJKgg18mWVHTw2h7j7iQVyiI3p_QKYfH_nuonNRkSPyxgYRaRYiH6Jajp8d_0FKRZjpr-VJ5Xxnr4IM8tz1DSdKSoFQx2WxuEhCWu2sEUs3tq_HmJYSUGG52GhTAt9YMSZ9ngsnRWi3q2uNZQD2dLw', 'width': 3024}]",1,1,1,0,0,0,CmRaAAAA2B9dqe5pJyzGR6MldRIvSOosM9yJs5NJrJKgg18mWVHTw2h7j7iQVyiI3p_QKYfH_nuonNRkSPyxgYRaRYiH6Jajp8d_0FKRZjpr-VJ5Xxnr4IM8tz1DSdKSoFQx2WxuEhCWu2sEUs3tq_HmJYSUGG52GhTAt9YMSZ9ngsnRWi3q2uNZQD2dLw,https://lh3.googleusercontent.com/p/AF1QipP7nj_PF5Uh1qjpy2lbnC13QavdELY7glhmyYnP=s1600-w500-h500
South Oslo Riverfront Conservation Area,ChIJsdIhGfn13ogRVGi7mYtX-Qk,"['point_of_interest', 'establishment']",2,5.0,"200-258 Oslo Rd, Vero Beach, FL 32962, United States",27.586702399999997,-80.37202669999999,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105351373307467545636"">buck bokai</a>'], 'photo_reference': 'CmRaAAAAynypVQGMyiIqQ_Kjsr1xOCKfjmwdIPXl7_5N4HEm8EoQJZXz7v84Ief6e3BLzk-FW6cOqPhIoeX2w5QfFkJstvORnqkNxih79JEDn8OzDDsEEOVFdvUjSxMIhWAFUwq6EhBTAj8cmjdTQUhU82c9VP1UGhTS3lRQOouUYjtR3QWd_dGbEChbfA', 'width': 1440}]",0,0,0,0,0,0,CmRaAAAAynypVQGMyiIqQ_Kjsr1xOCKfjmwdIPXl7_5N4HEm8EoQJZXz7v84Ief6e3BLzk-FW6cOqPhIoeX2w5QfFkJstvORnqkNxih79JEDn8OzDDsEEOVFdvUjSxMIhWAFUwq6EhBTAj8cmjdTQUhU82c9VP1UGhTS3lRQOouUYjtR3QWd_dGbEChbfA,https://lh3.googleusercontent.com/p/AF1QipM4KoyUE4-3kmPUaC7dnhx_oFByMW_gBgmYtkRw=s1600-w500-h500
Florida Railroad Museum,ChIJ______8sw4gRMudh58gsGMU,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",858,4.5,"12210 83rd St E, Parrish, FL 34219, United States",27.5901277,-82.423478,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114863396187367289424"">Zainab Ali</a>'], 'photo_reference': 'CmRZAAAAzMBylZMdeSzItVT4LfYdpOV81mYSjOWMyqG7_bZdQTA7ZRpJbxmQHVFAr8PW-zEmOIrD61HNhwrGgf9pIKMcG1AMnciII9m4QX84Nj8XN5KHcd8F-6wLgSLcapJqSRbXEhCkJLG8p8-nH3YPVJDC2bkaGhQZKW6ALzoIhP41GIf5uzokSwP8xQ', 'width': 2448}]",1,1,1,0,0,0,CmRZAAAAzMBylZMdeSzItVT4LfYdpOV81mYSjOWMyqG7_bZdQTA7ZRpJbxmQHVFAr8PW-zEmOIrD61HNhwrGgf9pIKMcG1AMnciII9m4QX84Nj8XN5KHcd8F-6wLgSLcapJqSRbXEhCkJLG8p8-nH3YPVJDC2bkaGhQZKW6ALzoIhP41GIf5uzokSwP8xQ,https://lh3.googleusercontent.com/p/AF1QipMAwziZs8p0iZfzBw5VGrE0PuccXkRKG2nM6vs=s1600-w500-h500
Avon Park Depot Museum,ChIJ95_Jb41V3IgRbcG_85DU7AE,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",27,4.5,"3 N Museum Ave, Avon Park, FL 33825, United States",27.596490999999997,-81.5055151,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111639210398304830550"">Chris Sonnier</a>'], 'photo_reference': 'CmRaAAAAZCagnlpIRwv-ocdAu_LkmU0VydPiYaXcztQn7OQ22j6vfQCNansUSGmF7uGncCLEtdOkUHose3sNDXfLgzSLkZTHPScEZWEeCCzHShJ3EweiFfCG41sOPSvv7egsgHsfEhBxerAWTS64wzjVrPsA_97VGhQKGeOT9dVDdgrVPn5TxmwQQP19iA', 'width': 5312}]",1,1,1,0,0,0,CmRaAAAAZCagnlpIRwv-ocdAu_LkmU0VydPiYaXcztQn7OQ22j6vfQCNansUSGmF7uGncCLEtdOkUHose3sNDXfLgzSLkZTHPScEZWEeCCzHShJ3EweiFfCG41sOPSvv7egsgHsfEhBxerAWTS64wzjVrPsA_97VGhQKGeOT9dVDdgrVPn5TxmwQQP19iA,https://lh3.googleusercontent.com/p/AF1QipPpixxjs57t47XSg72-eduJHNzkiUXkLypQRqsI=s1600-w500-h500
Paynes Creek Historic State Park,ChIJK3Sl7xDh3IgRSr-YCnq4OCA,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",161,4.5,"888 Lake Branch Rd, Bowling Green, FL 33834, United States",27.6241357,-81.8086517,"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100548435768283650076"">A Google User</a>'], 'photo_reference': 'CmRaAAAAsYRBtrmSqbdU5UQErl6iQkXgnK8-fCcbWyd6iBq59LP4MyOyNnRrXjHrppHEv6EKTBvpxyYAO15TocYF3JggdWgKmN9pdUZE02BR5jrXOS-l0llmB1nf63g7o2mz5wlBEhCAFUM297ptwMl3WoADoE5SGhTrXA-e_SwTzNLtW5sDuhdskLKOug', 'width': 2048}]",1,0,1,1,0,0,CmRaAAAAsYRBtrmSqbdU5UQErl6iQkXgnK8-fCcbWyd6iBq59LP4MyOyNnRrXjHrppHEv6EKTBvpxyYAO15TocYF3JggdWgKmN9pdUZE02BR5jrXOS-l0llmB1nf63g7o2mz5wlBEhCAFUM297ptwMl3WoADoE5SGhTrXA-e_SwTzNLtW5sDuhdskLKOug,https://lh3.googleusercontent.com/p/AF1QipMHKDlDHrklt6FAzTAkZ0lI5JJXqrV-kYxmFFda=s1600-w500-h500
Indian River Citrus Museum,ChIJk4_P0OJe3ogR4szTsyfOk_w,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",44,4.6,"2140 14th Ave, Vero Beach, FL 32960, United States",27.640408,-80.3988703,"[{'height': 1440, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117079718524551215152"">A Google User</a>'], 'photo_reference': 'CmRaAAAAuJMEY2Ta-rWSKUCOu0koGA-5JMx9xT2XhJJouqvKhzaaI5h5kAeOPzHZ2SdaI50RAg5qd2rt6pUMn5GUY2hNJl-VtBpAL2RPfdZ4gDIJarq3eeLCsVos30jIKGxNt-oVEhC8_YzRUXxI2Z_4jKANDVOTGhSMPZq2C7bJRAmZMIgJ9E2C4gA-yQ', 'width': 2560}]",1,1,1,0,0,0,CmRaAAAAuJMEY2Ta-rWSKUCOu0koGA-5JMx9xT2XhJJouqvKhzaaI5h5kAeOPzHZ2SdaI50RAg5qd2rt6pUMn5GUY2hNJl-VtBpAL2RPfdZ4gDIJarq3eeLCsVos30jIKGxNt-oVEhC8_YzRUXxI2Z_4jKANDVOTGhSMPZq2C7bJRAmZMIgJ9E2C4gA-yQ,https://lh3.googleusercontent.com/p/AF1QipOtaMrBvzvrrCMqxIShrXdlp6OC_wz5IwdA6fcI=s1600-w500-h500
Indian River Historical Soc,ChIJL8a5NeNe3ogRjtmO9ZG78V0,"['museum', 'point_of_interest', 'establishment']",22,4.3,"2336 14th Ave, Vero Beach, FL 32962, United States",27.642848100000002,-80.39906640000001,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104276309850575872549"">Paul Peters</a>'], 'photo_reference': 'CmRaAAAA3avRPShCvz9uLHMsBw1_PVKhoWvoj6JVKkQlpEFAwfdGDtPLsgfVSNwia2bpWN_5ddAc5JkPomCiLvHWGj_Jk6kZ2_ZyOMOJiT9qlTRrIyETmi6BkAMZSaBvz0wpgGivEhCyNor_GtNLrPmRtZA_-5IdGhRmF-Onte1VoMdWOyDpWRRh86Y6yg', 'width': 4608}]",0,1,0,0,0,0,CmRaAAAA3avRPShCvz9uLHMsBw1_PVKhoWvoj6JVKkQlpEFAwfdGDtPLsgfVSNwia2bpWN_5ddAc5JkPomCiLvHWGj_Jk6kZ2_ZyOMOJiT9qlTRrIyETmi6BkAMZSaBvz0wpgGivEhCyNor_GtNLrPmRtZA_-5IdGhRmF-Onte1VoMdWOyDpWRRh86Y6yg,https://lh3.googleusercontent.com/p/AF1QipNXrz2sGVzTZ-0RUj8VIHMNHuSFVkfnPpjYeiwN=s1600-w500-h500
Vero Beach Museum of Art,ChIJLbkyFs1e3ogRh0QcFJdHv_0,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",392,4.6,"3001 Riverside Park Dr, Vero Beach, FL 32963, United States",27.6498929,-80.36681949999999,"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112719673504023407277"">Vero Beach Museum of Art</a>'], 'photo_reference': 'CmRaAAAAbLVr3aXJhqRFkXgoO_xz9i4iSGSYyEXuk4etjqkP3islNHyBLVgc35TjViR-kRyqHCUfX5-SiVEksScjrq7sjZftX4yXru4eZwnH7m2_e6AAgoWTxRmtXewRhq8SzVi-EhBkqbCcwmjr-M_fkokmJJWcGhSejAhW8kPdIARltxWb82d4gkILYw', 'width': 2048}]",1,1,1,0,0,0,CmRaAAAAbLVr3aXJhqRFkXgoO_xz9i4iSGSYyEXuk4etjqkP3islNHyBLVgc35TjViR-kRyqHCUfX5-SiVEksScjrq7sjZftX4yXru4eZwnH7m2_e6AAgoWTxRmtXewRhq8SzVi-EhBkqbCcwmjr-M_fkokmJJWcGhSejAhW8kPdIARltxWb82d4gkILYw,https://lh3.googleusercontent.com/p/AF1QipM1P8t7O9swmBxhXABU3DvKIqZJoOSn_Nob-P2I=s1600-w500-h500
Camp Bayou Outdoor Learning Center,ChIJQwJ4hTImw4gRB_BNkw-4_e4,"['park', 'point_of_interest', 'establishment']",4,4.5,"4202 24th St SE, Ruskin, FL 33570, United States",27.669345,-82.402266,"[{'height': 627, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100913352929479499097"">Camp Bayou Outdoor Learning Center</a>'], 'photo_reference': 'CmRaAAAAGb5P-iPCdWz2hRxW0heO__BomqmoF5FbIACT8Z2RHGVBfp4fmRW91jeb-ZIlyeT7ysR-VuxYT-TOsk4MHnGqotKRZMvnjDvk3oBTWqLvsu5unuGH1BwfoaKx9EhnZopxEhCQ0zHYUVCUr_Zs7B6IsucyGhS0oKdJjz0bgsgCnre7sXK_2sQCLQ', 'width': 800}]",0,0,0,1,0,0,CmRaAAAAGb5P-iPCdWz2hRxW0heO__BomqmoF5FbIACT8Z2RHGVBfp4fmRW91jeb-ZIlyeT7ysR-VuxYT-TOsk4MHnGqotKRZMvnjDvk3oBTWqLvsu5unuGH1BwfoaKx9EhnZopxEhCQ0zHYUVCUr_Zs7B6IsucyGhS0oKdJjz0bgsgCnre7sXK_2sQCLQ,https://lh3.googleusercontent.com/p/AF1QipOnsYlKmkN5vkdOX8XldewIJ4L-yqYMpW2eEoXx=s1600-w500-h500
Lake Maggiore Environmental Education Center at Boyd Hill Nature Preserve,ChIJXxjzbf4dw4gRZwDyjoEtaB0,"['park', 'point_of_interest', 'establishment']",59,4.8,"1101 Country Club Way S, St. Petersburg, FL 33705, United States",27.724722200000002,-82.6505556,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116311348801049472330"">M</a>'], 'photo_reference': 'CmRaAAAAn6BubGz4lVb8YKOdh8jx3mP_IIP4q-NY1tMlJduNpnGhigC13iOdZwzR49Eqsb0iWa0dwCSzR0cU-CeKrvcK1VgkIBUpTHRnIkKzew_JoYBROnVbAYod1jKaOyMGgt0pEhCik9YAirtZdCkVzBmXBd8jGhQVH8b4iSSE9uatPDtL4r-LC2Brbw', 'width': 5312}]",0,0,0,1,0,0,CmRaAAAAn6BubGz4lVb8YKOdh8jx3mP_IIP4q-NY1tMlJduNpnGhigC13iOdZwzR49Eqsb0iWa0dwCSzR0cU-CeKrvcK1VgkIBUpTHRnIkKzew_JoYBROnVbAYod1jKaOyMGgt0pEhCik9YAirtZdCkVzBmXBd8jGhQVH8b4iSSE9uatPDtL4r-LC2Brbw,https://lh3.googleusercontent.com/p/AF1QipMnxKPxQw0vyxr7vbwU87FVkUbIdDFTaeRzTToY=s1600-w500-h500
The Dalí (Salvador Dalí Museum),ChIJyaCQzpHhwogRBdPcZI6UOyc,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",9409,4.7,"1 Dali Blvd, St. Petersburg, FL 33701, United States",27.7659086,-82.63157890000001,"[{'height': 1447, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111989089085760241294"">Drew Wolfe</a>'], 'photo_reference': 'CmRaAAAAI5BxKTWb7rvqWsBbCODTj2xLGQE5SFBg79JwMl532rs8Q_ya-roe8SumRPdj8yiUbz26gwSTqy7-g4HrKhrJkX92BUbm58sRhxmdkjcd7fcInz97Vd_UHRwmcMY2mkBpEhC3h0s34AzKMQT0T8n1W6vbGhQEF2TTq17w0juTPGQJ1HuSNMtfSA', 'width': 2000}]",1,1,1,0,0,0,CmRaAAAAI5BxKTWb7rvqWsBbCODTj2xLGQE5SFBg79JwMl532rs8Q_ya-roe8SumRPdj8yiUbz26gwSTqy7-g4HrKhrJkX92BUbm58sRhxmdkjcd7fcInz97Vd_UHRwmcMY2mkBpEhC3h0s34AzKMQT0T8n1W6vbGhQEF2TTq17w0juTPGQJ1HuSNMtfSA,https://lh3.googleusercontent.com/p/AF1QipPDWIYnMOC13YKDvUmCy6wCDFIwMhJ7DKzxvIoi=s1600-w500-h500
Ted Williams Museum & Hitters Hall of Fame,ChIJS4coLCniwogReU46k04EQEU,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",9,5.0,"1 Tropicana Dr., St. Petersburg, FL 33705, United States",27.768188000000002,-82.653408,"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107416690584886759884"">Mark Halstead</a>'], 'photo_reference': 'CmRaAAAAFE-M7CCAWynkEoQ7KJqqS7dqV3MT3Pm5O_A4INqQRt2A-rFpX0asIu5o5tbg4bDFbSUGrtBtnqYGBj7-76Lw5ZTqJy5IQciSZtYNL0C8mVFbCSkW4RAQqQKd98VTX_kFEhDh6DblVM88c1-e7HmYkN-rGhTr3eu-27BdiDt35egXdPFeejoUxQ', 'width': 3072}]",1,1,1,0,0,0,CmRaAAAAFE-M7CCAWynkEoQ7KJqqS7dqV3MT3Pm5O_A4INqQRt2A-rFpX0asIu5o5tbg4bDFbSUGrtBtnqYGBj7-76Lw5ZTqJy5IQciSZtYNL0C8mVFbCSkW4RAQqQKd98VTX_kFEhDh6DblVM88c1-e7HmYkN-rGhTr3eu-27BdiDt35egXdPFeejoUxQ,https://lh3.googleusercontent.com/p/AF1QipNGEGUTSuGspGMWaT_BXhJpiIsQaPWEpJBzqdw9=s1600-w500-h500
