,place_name,place_id,categories,number,rating,address,lat,lng,photos
101,The Bishop Museum of Science and Nature,ChIJr7ec9tEXw4gRwicCx3wfH2w,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",1160.0,4.6,"201 10th St W, Bradenton, FL 34205, United States",27.498245899999997,-82.5715273,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104666944088563607390"">Stephen Palm</a>'], 'photo_reference': 'CmRaAAAA2B9dqe5pJyzGR6MldRIvSOosM9yJs5NJrJKgg18mWVHTw2h7j7iQVyiI3p_QKYfH_nuonNRkSPyxgYRaRYiH6Jajp8d_0FKRZjpr-VJ5Xxnr4IM8tz1DSdKSoFQx2WxuEhCWu2sEUs3tq_HmJYSUGG52GhTAt9YMSZ9ngsnRWi3q2uNZQD2dLw', 'width': 3024}]"
200,Henry Morrison Flagler Museum,ChIJ7dvANY7W2IgRkpza9qGt2NA,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",1123.0,4.7,"1 Whitehall Way, Palm Beach, FL 33480, United States",26.71371,-80.0435042,"[{'height': 321, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109094995780400994031"">A Google User</a>'], 'photo_reference': 'CmRaAAAA2YIY6m6jfs9wI4y5WCo3qmNDzwqcIyOV4hsl8xrYAiK0J70vgHFxsbeAmr-Zz6u1ZuCpKogTGDF1mAltBu-FFCa-m3cu_YDO2N8eGylrNBZCXaHes-33DJ8EUCdqPFYREhDbMrm0TXWsvdso5vNzCn8xGhSJuOegSTEX0QiegZ4QOYp_kDTG_Q', 'width': 504}]"
468,Plant St. Market,ChIJKya42G-D54gReQtHOVULsYQ,"['tourist_attraction', 'point_of_interest', 'establishment']",1101.0,4.7,"426 W Plant St, Winter Garden, FL 34787, United States",28.564397800000002,-81.59076689999998,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102556505029782557516"">Joe Rodriguez</a>'], 'photo_reference': 'CmRaAAAAhwZQosOn0DIF5E_HXCHzNfMw1b4GIP8oOZ94idcvRVHsgjQSBVA5D6pV5WlMdj3ZfIcQBTGZIHT6ffh_F3rGvwjb27Vk5xISa2Tom1UYHZ_6thIfj3vjtdR3d2woIGClEhC4vuvtkLIR4FwQ5SkUnieuGhTIYtmsBTXqS11lZxX-uInAwV752Q', 'width': 3024}]"
152,Ca' d'Zan,ChIJpXGK53VC24gRWMneFVtK6hY,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",1096.0,4.7,"5401 Bay Shore Rd, Sarasota, FL 34243, United States",27.3829218,-82.56455179999998,"[{'height': 1236, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118407325345042910557"">A Google User</a>'], 'photo_reference': 'CmRaAAAAG1y88f6TwsF-rdrawpj0WKMBf_zNuu3niZ9RTTCg3f9fp__bSenWBCqnXpAEx_2e0n-wE2d1OJEGZKDfFSD8fcW-x58N9FwEoCjb4zY85qwDcrfog8fO5Zc3ExQMQu2oEhB3FqjgRBJLLQb8r4YpT-AfGhQCWNMdtRneBEZscMi7NJZ3nGkILA', 'width': 1800}]"
81,Don Garlits Museum of Drag Racing,ChIJ0wVCGeHW54gRNAxvOilMJYY,"['museum', 'point_of_interest', 'establishment']",1095.0,4.8,"13700 SW 16th Ave, Ocala, FL 34473, United States",29.0228142,-82.1555901,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108435323560117854005"">Михаил Олейник</a>'], 'photo_reference': 'CmRaAAAASpCZfksaLT7mCtNQ6eN-pXjCzHqc4OmVe-YS4ZAx1a1loWyi55rnZqdOVaY98CV9KxGyOCrDvVZ3oTF5jj5mDV2JnxttgsYHyvXVNfe7Bfu_5D3S4DCVqXIlwou-JpOtEhD37k6CyqV8BifvaGiji8FvGhSRv2FKDLXY--BtkM52iaGStfXSAA', 'width': 4032}]"
106,Replay Museum,ChIJY-2GJXONwogRkXC6444uIwc,"['museum', 'point_of_interest', 'establishment']",1077.0,4.8,"119 E Tarpon Ave, Tarpon Springs, FL 34689, United States",28.146515,-82.7556,"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118051437622934097596"">Replay Museum</a>'], 'photo_reference': 'CmRaAAAAABgp_XoR2eWpRtjBz1b_f6jAUscBedddJM7F75i0ERHvGcjq6HXDquslNQEGwHy3MmOKWSZexd9f_h_QBYGrZjDTdRzpK3nZr-0q-0nWPuwy8ISJ46sN-hxfcwIiXn66EhBxiV7saSTgXmOfRX4UeFLbGhTpVMXuyS7ucfKkNTUoKAxKzK-skw', 'width': 2048}]"
433,Arthur R. Marshall Loxahatchee National Wildlife Refuge,ChIJ4dje7rE92YgRZcKBtNSOQ68,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",1063.0,4.7,"10216 Lee Rd, Boynton Beach, FL 33472, United States",26.4992858,-80.21234009999999,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105997415407433177443"">Bill Lozano</a>'], 'photo_reference': 'CmRaAAAAiGa1DIz8udS3Or79EW0AHPoc53soVVmqvoM-0VCy2AlNT-GSneNO4pQRo6ZgvxAFkvJT9po4DVojSqOuTW80xBH9OTQJsGXerhsqxj_K8XvSAGDMwVxjzj6gmKyUouMXEhAVQ_gMic2W7i43wCtMvz_QGhQn4L5hpNuIxSl3QYjQ8GO63Hup6g', 'width': 4032}]"
601,Pensacola Interstate Fair,ChIJJeviScO9kIgR9wJwgZdQDRA,"['point_of_interest', 'establishment']",1046.0,4.2,"6655 Mobile Hwy, Pensacola, FL 32526, United States",30.4733919,-87.31091009999999,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112992349970244066007"">GhosTurd</a>'], 'photo_reference': 'CmRaAAAAtELjXl7sHLI3QxhYau9nV6ADaDb4z0_N-oc0y3F-7Z1Xjq5mNfk87Z3QBn_pS1H3Pphm3xDMJmTLpmD1VV2K8rUo6CCYuR6FnKLdamc-oyJdmJdglnjKasvZ_hCVMMCMEhBce2OH8DScVtpJzCNZfZl0GhTE9p7dN1o6iPigAqmytMmUKrTshg', 'width': 4032}]"
330,Captain Jack's Airboat Tours,ChIJ70Zifodc2ogR4su4PDcFki0,"['travel_agency', 'point_of_interest', 'establishment']",1040.0,4.7,"905 Dupont St, Everglades City, FL 34139, United States",25.8707157,-81.3837432,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104946689465061175446"">A Google User</a>'], 'photo_reference': 'CmRaAAAAaVSTMmzjqch1SoB3C3Zbvhol0IRenAvNxkjgwkUHZVGQw4IbaHwV2wPG3K2b1Aq4zPOfieSNVLNG8zCTqq84CuLr9z5mKRpUeZNefG2Ekif2ZKj0fqk0KxT_-OUKUHpKEhBZiDZ-4MEzfsVem5yXp-l-GhS3TlJHu9ntVs1MHOVD4FHCZYpX9A', 'width': 4032}]"
228,Mel Fisher Maritime Museum,ChIJd_Q1Q8a20YgRAa8unhyI9QI,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",1027.0,4.5,"200 Greene St, Key West, FL 33040, United States",24.558062200000002,-81.8064833,"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110717949868740043981"">Leasa McCall</a>'], 'photo_reference': 'CmRaAAAAXxEdwHFsXrbnICJa_ClvxTPEUQVLRk6_8ZQsMaXc5k2mX4OQ8GyIQXzT7iE1Gbzhhoy9Ih3NkMnf7JVgIxqv4kEysi8ui-veAOhCwS0n6dM9v9HdImuk69lIXxi7WJgJEhDzKcNTB8lexTfM-Dp3XUm9GhSqylEi696LtOvsiMJxsWVjaqgMBQ', 'width': 2048}]"
722,St. Augustine Aquarium,ChIJuevm3qQp5IgRZWvbQurHE8k,"['aquarium', 'tourist_attraction', 'point_of_interest', 'establishment']",1021.0,3.7,"2045 FL-16, St. Augustine, FL 32084, United States",29.9137788,-81.3978741,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115268782230956169705"">Bethany Henrich</a>'], 'photo_reference': 'CmRaAAAAZz2GyD6OB-nHlyqslAEcS_sUdjizzyejemmA1sRTylyMQXO9Ihwg09XSM19LcNa_0u0KVch5Ybzf59wFWB-W1H2FewIHqL8BXQ4Z3QWD8KB4hEwpsbVqdmefof3CyIcnEhC1xkPDTWcqnzRwPIxJogSFGhS0QozzRSMgtbTjuvF63cMzJ1a58A', 'width': 4032}]"
404,Hollywood Rip Ride Rockit,ChIJ4Y1LneB-54gRbkJ7unkFFBA,"['point_of_interest', 'establishment']",1019.0,4.6,"6000 Universal Blvd, Orlando, FL 32819, United States",28.475274300000002,-81.46853490000001,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108890416479255494431"">Mathew McLean</a>'], 'photo_reference': 'CmRaAAAAo0AYFBMQx0YxHEZS3mEog515HpTKOZu0TrP0BGLEQdJ5Gct5eB1W5RL-Ytun-EOkZ9-2cz_IieE6XQ3ULOTxzF0iaAwU1m0g35xA4_iazhIVOcnsmChvPvU1n5lP6dfTEhDAt6La3ylWvPzkMH2scIYpGhSZpWSct3uWXEMJgjskIESWA_YWxQ', 'width': 6000}]"
520,Thriller Miami Speedboat Adventures,ChIJj2M3aSC02YgRgmxoMwWsT2s,"['travel_agency', 'point_of_interest', 'establishment']",1007.0,4.7,"401 biscayne blvd. #T5880, Miami, FL 33132, United States",25.777673,-80.185699,"[{'height': 1138, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110303537417968402689"">Thriller Miami Speedboat Adventures</a>'], 'photo_reference': 'CmRaAAAAdGL2FyNx5Emqo9mVwMtdm9EcORTZEYja-ZfCHbfZBk7K59P4xe3b41PJYUdH-y8-58gbb_N-AOqVtmTL1dKSnnrpL0DC4gWYrcyWYPdf2nvu47hWTVSnIwceZ535xSgrEhDH8mbRjSp3qK8iIVlfrMdvGhQtuSMn44xg85x74-kaWlJQHG4n4g', 'width': 2048}]"
77,MUSCLE CAR CITY LLC,ChIJ_RTbDtJZ24gRRr5-QsBYYwA,"['car_dealer', 'museum', 'point_of_interest', 'store', 'establishment']",997.0,4.7,"10175 Tamiami Trail, Punta Gorda, FL 33950, United States",26.883361999999998,-82.017679,"[{'height': 1152, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113973426146919786337"">Norbert Winkel</a>'], 'photo_reference': 'CmRaAAAAelJmgJY66hUYRpjlSOgAWEV-AD7HOHh3bZTkWs08CLIsF0M6duGAB22JbWe8X2l6_oZ3wVZMN_IbQF5RFP75IBJMQRQQYSnFzrszssVr2LyAl1J6e4g8uVzSEwGEkZCdEhCS4xu9FRA_Km7Q3GMD9JsAGhRGP7eadxhgBXcvHZheHhzehkxU4Q', 'width': 2048}]"
532,Warm Mineral Springs Park,ChIJPXlTqYFTw4gRveHTZWG55DY,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",981.0,4.1,"12200 San Servando Ave, North Port, FL 34287, United States",27.058880300000002,-82.26098739999998,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104984472922249946223"">A Google User</a>'], 'photo_reference': 'CmRaAAAAEtErJKZMg-VqjIXpchQhsPPXkztzoZMwOugbide-Pii_FpOE2cb4aPw2vlPHgNDGCXwAlvRYxEM8_iddYjnCW7mhIhiP8vSSnUd13SpDbCeummwneiibnZGBHKuNuBmwEhDSqiCugRgo311CpS-HFucZGhQvx2ng22zen0o29rplFMjIq56VxQ', 'width': 4032}]"
674,Shark Valley Observation Tower,ChIJlQwQLtX12YgRRP4hw7-bvGI,"['tourist_attraction', 'point_of_interest', 'establishment']",981.0,4.6,"36000 Shark Valley Loop Road, Miami, FL 33194, United States",25.6562555,-80.7663518,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114267566378658575185"">Josiah Mittelstadt</a>'], 'photo_reference': 'CmRaAAAABeHJc3YpxWKG0g-nXmaAfOBKbdh1WxNUjWSnp6rWxizdib8oQgR78bunA94qNKFxwa2Jh2a8uIRs24ccs2F2pHLOREJ_DEgJpYvQHPQ0G9pDOs5aPGWvtdgu0WlCi2yjEhDYHw8K6ZzpGC264EhJrDe4GhRj4oDdj7d785Xo_z6bYCaWfYSwBQ', 'width': 3024}]"
279,Tampa Bay History Center,ChIJJboiAY3EwogRJCLbox7T-70,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",966.0,4.6,"801 Water St, Tampa, FL 33602, United States",27.942253700000002,-82.45015129999999,"[{'height': 2255, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102112463862408622481"">James Wheeler</a>'], 'photo_reference': 'CmRaAAAAMKtr4kxhGHiQLPOLsPeChnWpAXyuqRO8Mpn-WpM6GyxCmxLhp1VhJBEYgwAwEk1cxvGzEZlXUlnkVUE3n6I4GTIRvro2ksnvPQOTbPxNaDHhcyLO17cB6_s3N9wHjw02EhDL69YtyDPY5KlqgDlLZLwjGhRho1iSr-cydUvoRjvYqU4LgbhPBw', 'width': 3128}]"
248,Oldest Wooden School House,ChIJ6eJyar4n5IgRoPJCmk7brfA,"['tourist_attraction', 'point_of_interest', 'establishment']",964.0,4.5,"14 St George St, St. Augustine, FL 32084, United States",29.897348699999995,-81.31356190000001,"[{'height': 536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115149612988269068192"">Gary Rodriguez</a>'], 'photo_reference': 'CmRaAAAAdgj2N2JSK0T2PO49KlI_rS1nj3wYlCCmSR7l3gle_FOmXt5IfUPAjshC57NrKr9rCjA7w-36uM2e5t966Z-7mC3KPvcEV1EHcMExqb6crL8ySly0vp2tU4y_eZ6tdgzBEhC0dwjGzr3jyIt8rZGIhLmbGhRsNWjTdhIyVmhtKWkMyhohf4A5Pg', 'width': 833}]"
483,Savannas Preserve State Park Environmental Education Center,ChIJa5nrfD_v3ogRMLEfao8ycCM,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",948.0,4.5,"2541 SE Walton Rd, Port St. Lucie, FL 34952, United States",27.299086100000004,-80.27280340000002,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111433414484965687320"">melinda gardella</a>'], 'photo_reference': 'CmRaAAAA6u8OWvch84eqQhECwnUAiMMWbPdksAXxrZwx0do8VsG1WAHhD5UnLY_X5seRYPJH7KyvkiJf6M_gX7xDHr_dvk8j7Oy4_UidfKJAJcY5sZlD15ZXcn_lQzWDyBptK2xlEhAywhxqLZObGYqBMr9_aSFXGhQHWWRQku0ik__s1zeJ3JdaBD2OcA', 'width': 4032}]"
48,Great Explorations Children's Museum,ChIJ3yMdcWXhwogRLv-SForNWdQ,"['tourist_attraction', 'museum', 'school', 'point_of_interest', 'establishment']",947.0,4.4,"1925 4th St N, St. Petersburg, FL 33704, United States",27.7901163,-82.63774529999998,"[{'height': 4016, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106258597764251446803"">Great Explorations Children&#39;s Museum</a>'], 'photo_reference': 'CmRaAAAAA11Avrg_qSGZqNE4nZovl617Bpda68Lt-1gsK24RzZ8U9aPlYcurp42BJWsh0Q8ySQCD7rxfyH78p7s9qDXEviNxfhGRKdoS6o0AzjjMHbYA3qfTf81zSScYnYNROH1oEhCfRxspvFhE4AoRQ7dnqL2oGhQuNAltJXPOHCvMj939MhDOQ5evqA', 'width': 6016}]"
158,Circus Museum at The Ringling,ChIJgYjmfdg_w4gR_wly0utt7B0,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",947.0,4.7,"5401 Bay Shore Rd, Sarasota, FL 34243, United States",27.383581300000003,-82.56148300000002,"[{'height': 3474, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117267994447741331176"">A Google User</a>'], 'photo_reference': 'CmRaAAAAL8R1nOG3x4-ELdqyW__UDKEVHrBDomHbBSVpstfA8zD38dgeMSIfIaOgyWhjQ9HukowpLRWimkqeFXfhetFExE-uzkSochl5TO--ueFP4G1xQ54q1L-BhFy9L7ePd1RaEhDxdkEwVFzb08Vy_N0KR55tGhS3G7j8YmAdCSPFsXVTHG-hWOS4rw', 'width': 4900}]"
318,Avatar Flight of Passage,ChIJw4ci_I9-3YgRlc53KntyI9k,"['travel_agency', 'point_of_interest', 'establishment']",915.0,4.7,"2901 W Osceola Pkwy Suite C, Orlando, FL 32830, United States",28.355567200000003,-81.5922259,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109798527982197860009"">Fernando Rinaldi</a>'], 'photo_reference': 'CmRaAAAAltOgtxSwprH9JddDDgk3Vn_pJflPu4M4Ywi_T8EgD9LHxT3K-06fS6O9XfvZX4YbjMfFqbuyDoMzl00JXbtf-hIG9LMaXhTnIIZkb08ukCb7RfImIvZXXmVecNVRL3mUEhAKB42_QSsPx7fCQNGweIwZGhTzq53tRkxa0tlll7z4smNUEO39xQ', 'width': 4032}]"
569,Everglades Wonder Gardens,ChIJ44JhAYoZ24gR0npqIdA7KTw,"['zoo', 'tourist_attraction', 'park', 'point_of_interest', 'establishment']",911.0,4.5,"27180 Old 41 Rd, Bonita Springs, FL 34135, United States",26.343519899999997,-81.77955390000001,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116882674817135138799"">Alexander Hayes</a>'], 'photo_reference': 'CmRaAAAAnM5Q-0D0rFreA6UqrNzqIcRL3a24mJ5vmfiWoMQQFQUSr7hkV2WA8oK0pHppuw4E_vTqZid2nm8GLKlaDTi_Tz7N27lcz5M2yKtPqAy8hU8kRupwPObG-nzRH1bqYLgpEhAKt8XOSYlQG7fcRCktX11uGhQUeRVJB6tg-kycjkJo6RATRjCVtg', 'width': 3840}]"
181,Florida Holocaust Museum,ChIJwz9hhIPhwogRgj4JT_bYNGo,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",909.0,4.7,"55 5th St S, St. Petersburg, FL 33701, United States",27.770528000000002,-82.6406638,"[{'height': 768, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102317241109749814924"">Florida Holocaust Museum</a>'], 'photo_reference': 'CmRaAAAAoSAeqGfjT2UHkIzYD6z9euytxRz5KUWE886CoLImH8m0AtB_7Ma-4dZlPX72AJb9y5PpXHNwFYEva9dQT5Jj1Z6U7aRf7eR2AXc3kOrydEvjqkQSvdJjO-4dfgk0qw3YEhCH57HBu3TDCT0f_xNS8IUPGhQGA09t1TsFc3yfDQgoYsbbBU9RNQ', 'width': 960}]"
361,Disney's Winter Summerland,ChIJC-CBpYZ_3YgROoXgx9H8Ioc,"['point_of_interest', 'establishment']",901.0,4.6,"1534 Blizzard Beach Drive, Lake Buena Vista, FL 32830, United States",28.353600899999996,-81.57523509999999,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108730618353988540466"">Dave Johnston</a>'], 'photo_reference': 'CmRaAAAAFqwXP1RTN1ElHc9G0GjaPvPx9aVx9B2ntqYlHvAJ_0ETdeT3P85bDKM8JUrhVxr8onLt5qKt13O2mn2TOUmimfnJuxKFHpzqJx0yZGrvJuHu8T0p4mRM9myb8H-OIX5QEhAHr66ANKa4DgLPUGJly7PaGhSBsDCCblkmOafqH3l1pYbAASse_Q', 'width': 3456}]"
529,United Kingdom Pavilion,ChIJ9VVt0q5_3YgR3cvNoC7rmaY,"['tourist_attraction', 'point_of_interest', 'establishment']",890.0,4.7,"200 Epcot Center Dr, Orlando, FL 32836, United States",28.3704136,-81.5518101,"[{'height': 1994, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110822455966384047305"">A Google User</a>'], 'photo_reference': 'CmRaAAAATZqjpu_IPJdINtamIM5_YtVzKR840k157TODn89sKQNSMQcPmjpGUe1skUGqFHGk7FiW-PIoMRB9mm1FSANpQovrV5K-jxA3GNJGOt8nKXf8E4jULHamAoL1H2RGPARaEhCCRJ29yyKuzj5H3JIozxA5GhQNpruHRz6325zAWNeIX7U80PuRRw', 'width': 3000}]"
707,Octagon Wildlife Sanctuary,ChIJ1emu381l24gRnkqLKaDm9mo,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",881.0,4.8,"41660 Horseshoe Rd, Punta Gorda, FL 33982, United States",26.787025,-81.76625299999998,"[{'height': 1365, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100515541050737006896"">Octagon Wildlife Sanctuary</a>'], 'photo_reference': 'CmRaAAAA994yd2AY9a1ACaYeR4m3fevbNh3S5D956C1wqXOs4QEulivdcLoDb0nJbYTnlz5XEb2hPthBWXueiGI_C-WVwzqGIRlYDFxB0LzkSkNCoa0a0vnt1YTfc9ZidBOtjIngEhCavdC-p3dqwBcCEj12N-xeGhQRaSkXFxUN30gn6TCUh-9gCyi-rQ', 'width': 2048}]"
488,Shooters World,ChIJJXXuv0DHwogR66x6lOlNUb0,"['point_of_interest', 'store', 'establishment']",873.0,4.2,"116 E Fletcher Ave, Tampa, FL 33612, United States",28.070247,-82.457737,"[{'height': 485, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111143511716697836918"">Shooters World</a>'], 'photo_reference': 'CmRaAAAAAuBN-0FvAUxtJdT2-tEN0jiRrN2qFvD-uuC6xv3a6VbKs3oYwwkYIi-my60iXxbC1wbzd6B4Aq-BYIMnTtV3PLTIUVCRLbf4tnHi8wv8UW4GM53EOq7q9_TTyXTkGL8nEhA_UfFqpkGlvRPPsk2jZiYQGhTTxSbgRINTJ00ojzGbHb3LUmOxvw', 'width': 1000}]"
573,Florida Oceanographic Coastal Center,ChIJIYbCM67g3ogRFwQyDi-tfHk,"['tourist_attraction', 'aquarium', 'park', 'point_of_interest', 'store', 'establishment']",860.0,4.7,"890 NE Ocean Blvd, Stuart, FL 34996, United States",27.215605,-80.178152,"[{'height': 640, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118111223596571740879"">Florida Oceanographic Coastal Center</a>'], 'photo_reference': 'CmRaAAAADzwcKm8dPmNrbfcIaY0URyiKqTJ0rxMbd2bj1iGqOSXTatXTfYxJya6mU41_FFDYfgJf31lEzHzga_5rPEk9NvTMeKaJU4009DSE_x94mqO1iV6QgX5B-08j86u3RPrbEhAaRPLim4BId8V4jgHD1gJ7GhTjEcgkvPhlcwy0Nl2A24evB7Xovw', 'width': 960}]"
44,Florida Railroad Museum,ChIJ______8sw4gRMudh58gsGMU,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",858.0,4.5,"12210 83rd St E, Parrish, FL 34219, United States",27.5901277,-82.423478,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114863396187367289424"">Zainab Ali</a>'], 'photo_reference': 'CmRZAAAAzMBylZMdeSzItVT4LfYdpOV81mYSjOWMyqG7_bZdQTA7ZRpJbxmQHVFAr8PW-zEmOIrD61HNhwrGgf9pIKMcG1AMnciII9m4QX84Nj8XN5KHcd8F-6wLgSLcapJqSRbXEhCkJLG8p8-nH3YPVJDC2bkaGhQZKW6ALzoIhP41GIf5uzokSwP8xQ', 'width': 2448}]"
56,IMAG History & Science Center (formerly Imaginarium Science Center),ChIJicuoGAxq24gRqTjpiloH-Io,"['tourist_attraction', 'aquarium', 'museum', 'point_of_interest', 'store', 'establishment']",856.0,4.3,"2000 Cranford Ave, Fort Myers, FL 33916, United States",26.6404314,-81.8594537,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104081349607850796740"">Imaginarium Science Center</a>'], 'photo_reference': 'CmRaAAAAmP5KknhrOz2xDfKqf8LbrVj_bfNPJUCgQ_7M-RqvnLlYBi8CqMUc2a5XmeEnhKCxemNS7d3O3wCNRlXa_n09iZ_x4o8-zY5jVoT8Thg2vZsO_6yBVaBE6TSLWrVJmLIPEhDcpGJ9LDJOqEIrSdoiSsYjGhRrcq6QUbE9TOa_XMk6GGYxXIXnpg', 'width': 960}]"
280,Tampa Museum of Art,ChIJy6ESWITDwogReu72OLauRMM,"['art_gallery', 'tourist_attraction', 'museum', 'point_of_interest', 'establishment']",847.0,4.2,"120 W Gasparilla Plaza, Tampa, FL 33602, United States",27.9495,-82.46268609999998,"[{'height': 3016, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116216378678516910150"">Milap Shah</a>'], 'photo_reference': 'CmRaAAAA4bh5xKBxljYM-jckpQs9oPeJ-ceIOTHKXjb6TZAOCLLMtF1Cn49HczIaH4V501Q-3FTci83MMIPvklwh37HurwV8WzJyKHW1Z7GDmrZL6l0wdY71KuusaUOc61LRBKgeEhA-9SroNxLALd_9HQJo-ohcGhSN8CJwt3jpQFFAu3OiOjw5o2T29g', 'width': 4022}]"
424,Kingsley Plantation,ChIJnwiniYtM5IgRE5e-6prrL4Q,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",834.0,4.6,"11676 Palmetto Ave, Jacksonville, FL 32226, United States",30.4398902,-81.43780919999998,"[{'height': 3265, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101384933462758758859"">starr richmond</a>'], 'photo_reference': 'CmRaAAAASDj9aSThmufGqgtWk-TCqM5cMAmXBihfaaRHjTUz7mW8wGmbmh87-1CKa6Q7fESnmljvFUoQ90vNfQ8jI39PBmRY1XxFK1xv0uXD9mf4bQHVcI9RDsaeblh-hUVcckF9EhBXgYU0GIplu1dbbU-SftTrGhTOM3A0EqFw7s9rAPzWpPJP2kG20A', 'width': 4898}]"
118,American Victory Ship & Museum,ChIJnf4V7fDEwogRSLy2fzGSEvE,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",831.0,4.6,"705 Channelside Dr, Tampa, FL 33602, United States",27.9438271,-82.4440589,"[{'height': 1192, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118047609717977184718"">A Google User</a>'], 'photo_reference': 'CmRaAAAABRFTtOh4sLUJjN4x4ieFc7aBkxAszwZ_d9k7wb3X7OV1mXobimokbHvUhjil9_af9Yd-leUtcIw0Ok1Xly4K8QQV9tzuwgbDqb3RQLE6-vVb7v_9hrHve0UPZCoAmk37EhBN2XjOOJqRcWbSgSZh1L2-GhQSXFoFdvvV1MOqdFWY97eFYLVoag', 'width': 2120}]"
46,Gold Coast Railroad Museum,ChIJ_fPLlNHD2YgRs1uJWWnkfyM,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",825.0,4.1,"12450 SW 152nd St, Miami, FL 33177, United States",25.6170921,-80.40063479999998,"[{'height': 3950, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101962817016224265034"">Bill</a>'], 'photo_reference': 'CmRaAAAApz_l-zpj1NZLNbQj1MNc4lNXDA6MrFMT9lWqEPOTTLww_5kijH3PtV3mbf9GB3CzqHP7gilVjMXKzwW4_YSnVp3Fkx_Edp1nNiikUEKlAnI0aEkIAOmPer-J5_0aAy4qEhAr9VMeS_kkQcar7S_IN8OYGhRXKS4cy22AgoMIdlijcca8hv70RQ', 'width': 4920}]"
588,Kilimanjaro Safaris,ChIJtQUfHTZ-3YgRv9J7_vqwuHY,"['amusement_park', 'point_of_interest', 'establishment']",795.0,4.7,"2901 W Osceola Pkwy, Orlando, FL 32830, United States",28.359697999999998,-81.59242409999999,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105534758447080150259"">Teresa Brown</a>'], 'photo_reference': 'CmRaAAAAyf8iEsnyEJfrlZrtnkVo1JB990-oeCp-JeguYGup5PaPEujrl7t9SH1sauWsEEI3AL3D3d4xIV3tMIQKk06zT09qNCO8YzVFk8LMWLVnpvGhz8OiKEmb-QLEKI27xDhHEhA3Udde8CruRZzuKxEHWsQLGhThq-S87WH5aL89y2nJvR6ro-jt7w', 'width': 4032}]"
